time,rk4_pos_x,rk4_vel_x,rk4_pos_y,rk4_vel_y,discrete_pos_x,discrete_vel_x,discrete_pos_y,discrete_vel_y,exact_pos_x,exact_vel_x,exact_pos_y,exact_vel_y
1.31,18.52619766708752,14.14213562373095,10.10872716708752,1.29103562373093,18.52619766708752,14.14213562373095,10.10872716708754,1.29103562373093,18.52619766708755,14.14213562373095,10.10872716708754,1.291035623730949
1.32,18.66761902332483,14.14213562373095,10.12114702332483,1.19293562373093,18.66761902332483,14.14213562373095,10.12114702332485,1.19293562373093,18.66761902332486,14.14213562373095,10.12114702332485,1.192935623730948
1.33,18.80904037956214,14.14213562373095,10.13258587956214,1.09483562373093,18.80904037956214,14.14213562373095,10.13258587956216,1.09483562373093,18.80904037956217,14.14213562373095,10.13258587956216,1.094835623730948
1.34,18.95046173579945,14.14213562373095,10.14304373579945,0.9967356237309298,18.95046173579945,14.14213562373095,10.14304373579947,0.9967356237309298,18.95046173579948,14.14213562373095,10.14304373579947,0.996735623730947
1.35,19.09188309203676,14.14213562373095,10.15252059203676,0.8986356237309299,19.09188309203676,14.14213562373095,10.15252059203678,0.8986356237309299,19.09188309203678,14.14213562373095,10.15252059203678,0.8986356237309483
1.36,19.23330444827407,14.14213562373095,10.16101644827407,0.8005356237309299,19.23330444827407,14.14213562373095,10.16101644827409,0.8005356237309299,19.23330444827409,14.14213562373095,10.16101644827409,0.8005356237309478
1.37,19.37472580451137,14.14213562373095,10.16853130451138,0.7024356237309299,19.37472580451137,14.14213562373095,10.1685313045114,0.7024356237309299,19.3747258045114,14.14213562373095,10.1685313045114,0.7024356237309473
1.38,19.51614716074868,14.14213562373095,10.17506516074869,0.60433562373093,19.51614716074868,14.14213562373095,10.17506516074871,0.60433562373093,19.51614716074871,14.14213562373095,10.17506516074871,0.6043356237309467
1.39,19.65756851698599,14.14213562373095,10.180618016986,0.50623562373093,19.65756851698599,14.14213562373095,10.18061801698602,0.50623562373093,19.65756851698603,14.14213562373095,10.18061801698602,0.506235623730948
1.4,19.7989898732233,14.14213562373095,10.1851898732233,0.40813562373093,19.7989898732233,14.14213562373095,10.18518987322333,0.40813562373093,19.79898987322333,14.14213562373095,10.18518987322333,0.4081356237309475
1.41,19.94041122946061,14.14213562373095,10.18878072946061,0.31003562373093,19.94041122946061,14.14213562373095,10.18878072946064,0.31003562373093,19.94041122946064,14.14213562373095,10.18878072946064,0.3100356237309487
1.42,20.08183258569792,14.14213562373095,10.19139058569792,0.2119356237309299,20.08183258569792,14.14213562373095,10.19139058569795,0.2119356237309299,20.08183258569795,14.14213562373095,10.19139058569795,0.21193562373095
1.43,20.22325394193523,14.14213562373095,10.19301944193523,0.1138356237309299,20.22325394193523,14.14213562373095,10.19301944193526,0.1138356237309299,20.22325394193526,14.14213562373095,10.19301944193526,0.1138356237309495
1.44,20.36467529817254,14.14213562373095,10.19366729817254,0.01573562373092993,20.36467529817254,14.14213562373095,10.19366729817257,0.01573562373092993,20.36467529817257,14.14213562373095,10.19366729817257,0.01573562373094894
1.45,20.50609665440985,14.14213562373095,10.19333415440985,-0.08236437626907007,20.50609665440985,14.14213562373095,10.19333415440988,-0.08236437626907007,20.50609665440988,14.14213562373095,10.19333415440988,-0.08236437626905158
1.46,20.64751801064716,14.14213562373095,10.19202001064716,-0.1804643762690701,20.64751801064716,14.14213562373095,10.19202001064719,-0.1804643762690701,20.64751801064719,14.14213562373095,10.19202001064719,-0.1804643762690503
1.47,20.78893936688447,14.14213562373095,10.18972486688447,-0.2785643762690701,20.78893936688447,14.14213562373095,10.1897248668845,-0.2785643762690701,20.7889393668845,14.14213562373095,10.18972486688449,-0.2785643762690508
1.48,20.93036072312178,14.14213562373095,10.18644872312178,-0.3766643762690701,20.93036072312178,14.14213562373095,10.18644872312181,-0.3766643762690701,20.93036072312181,14.14213562373095,10.1864487231218,-0.3766643762690514
1.49,21.07178207935909,14.14213562373095,10.18219157935909,-0.4747643762690701,21.07178207935909,14.14213562373095,10.18219157935912,-0.4747643762690701,21.07178207935912,14.14213562373095,10.18219157935911,-0.4747643762690519
1.5,21.21320343559639,14.14213562373095,10.1769534355964,-0.5728643762690702,21.21320343559639,14.14213562373095,10.17695343559643,-0.5728643762690702,21.21320343559643,14.14213562373095,10.17695343559642,-0.5728643762690506
1.51,21.3546247918337,14.14213562373095,10.17073429183371,-0.6709643762690701,21.3546247918337,14.14213562373095,10.17073429183374,-0.6709643762690701,21.35462479183374,14.14213562373095,10.17073429183373,-0.6709643762690511
1.52,21.49604614807101,14.14213562373095,10.16353414807102,-0.7690643762690701,21.49604614807101,14.14213562373095,10.16353414807105,-0.7690643762690701,21.49604614807104,14.14213562373095,10.16353414807104,-0.7690643762690517
1.53,21.63746750430832,14.14213562373095,10.15535300430833,-0.8671643762690701,21.63746750430832,14.14213562373095,10.15535300430836,-0.8671643762690701,21.63746750430835,14.14213562373095,10.15535300430835,-0.8671643762690522
1.54,21.77888886054563,14.14213562373095,10.14619086054564,-0.96526437626907,21.77888886054563,14.14213562373095,10.14619086054567,-0.96526437626907,21.77888886054566,14.14213562373095,10.14619086054566,-0.9652643762690527
1.55,21.92031021678294,14.14213562373095,10.13604771678295,-1.06336437626907,21.92031021678294,14.14213562373095,10.13604771678298,-1.06336437626907,21.92031021678298,14.14213562373095,10.13604771678297,-1.063364376269051
1.56,22.06173157302025,14.14213562373095,10.12492357302025,-1.16146437626907,22.06173157302025,14.14213562373095,10.12492357302028,-1.16146437626907,22.06173157302029,14.14213562373095,10.12492357302028,-1.161464376269052
1.57,22.20315292925756,14.14213562373095,10.11281842925756,-1.25956437626907,22.20315292925756,14.14213562373095,10.11281842925759,-1.25956437626907,22.20315292925759,14.14213562373095,10.11281842925759,-1.259564376269052
